2021-04-09 20:49:24,628 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,644 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,659 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,676 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,693 50 56 0 -27.9375 -0.36
2021-04-09 20:49:24,708 50 56 0 -27.9375 -0.42000000000000004
2021-04-09 20:49:24,725 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,744 50 57 0 -27.9375 -0.3800000000000001
2021-04-09 20:49:24,775 50 57 0 -27.9375 -1.0999999999999999
2021-04-09 20:49:24,798 50 57 0 -27.9375 -0.8
2021-04-09 20:49:24,814 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,830 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,847 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:24,862 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:24,878 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,895 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,911 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,928 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,943 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,959 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,974 50 57 0 -27.9375 -0.26
2021-04-09 20:49:24,991 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,007 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,023 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,039 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,066 50 57 0 -27.9375 -0.9200000000000002
2021-04-09 20:49:25,083 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,098 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:25,116 50 57 0 -27.9375 -0.32000000000000006
2021-04-09 20:49:25,132 50 57 0 -27.9375 -0.26
2021-04-09 20:49:25,147 50 57 0 -27.9375 -0.26
